Date / Time,City,Date,Month,Year
5/14/2001 4:30,Santa Barbara,5/14/2001,1-May,2001
5/13/2001 3:30,Reedley,5/13/2001,1-May,2001
5/13/2001 2:45,Brea,5/13/2001,1-May,2001
5/12/2001 22:00,Los Angeles (50 NE of),5/12/2001,1-May,2001
5/12/2001 20:48,Susanville,5/12/2001,1-May,2001
5/11/2001 22:48,Willits (west of),5/11/2001,1-May,2001
5/11/2001 4:04,Newbury Park,5/11/2001,1-May,2001
5/10/2001 21:00,Cloverdale,5/10/2001,1-May,2001
5/10/2001 17:00,San Diego,5/10/2001,1-May,2001
5/7/2001 20:10,Penn Valley/Lake Wildwood,5/7/2001,1-May,2001
5/6/2001 21:30,Santa Rosa,5/6/2001,1-May,2001
5/6/2001 21:09,Oakland,5/6/2001,1-May,2001
5/6/2001 21:00,Arcadia,5/6/2001,1-May,2001
5/5/2001 23:10,Coto De Caza,5/5/2001,1-May,2001
5/5/2001 17:00,El Cajon,5/5/2001,1-May,2001
5/5/2001 17:00,Phelan,5/5/2001,1-May,2001
5/5/2001 12:00,Santa Cruz,5/5/2001,1-May,2001
5/4/2001 22:48,Mountain View,5/4/2001,1-May,2001
5/3/2001 20:30,Santa Monica,5/3/2001,1-May,2001
5/1/2001 4:00,West Covina,5/1/2001,1-May,2001
4/30/2001 23:59,Panorama City,4/30/2001,1-Apr,2001
4/29/2001 21:00,Tecopa,4/29/2001,1-Apr,2001
4/29/2001 19:30,Los Angeles (Westwood),4/29/2001,1-Apr,2001
4/27/2001 23:00,Alpine,4/27/2001,1-Apr,2001
4/24/2001 21:25,Manhattan Beach,4/24/2001,1-Apr,2001
4/23/2001 22:30,none,4/23/2001,1-Apr,2001
4/21/2001 4:30,Oakdale,4/21/2001,1-Apr,2001
4/21/2001 1:30,Livermore,4/21/2001,1-Apr,2001
4/18/2001 1:30,El Cajon,4/18/2001,1-Apr,2001
4/17/2001 16:35,Yorba Linda,4/17/2001,1-Apr,2001
4/17/2001 16:00,Los Angeles,4/17/2001,1-Apr,2001
4/17/2001 10:20,Rancho Santa Margarita,4/17/2001,1-Apr,2001
4/15/2001 12:00,Lower Lake,4/15/2001,1-Apr,2001
4/13/2001 13:00,Capitola,4/13/2001,1-Apr,2001
4/11/2001 12:15,Los Angeles,4/11/2001,1-Apr,2001
4/7/2001 23:23,Antioch,4/7/2001,1-Apr,2001
4/5/2001 1:05,Rancho Bernardo,4/5/2001,1-Apr,2001
4/5/2001 0:53,Santee,4/5/2001,1-Apr,2001
4/3/2001 15:40,Corning,4/3/2001,1-Apr,2001
4/3/2001 15:40,Corning,4/3/2001,1-Apr,2001
3/31/2001 19:00,San Bernardino,3/31/2001,1-Mar,2001
3/31/2001 10:45,Lucerne Valley,3/31/2001,1-Mar,2001
3/31/2001 7:40,Dublin,3/31/2001,1-Mar,2001
3/30/2001 22:00,Nipomo,3/30/2001,1-Mar,2001
3/29/2001 17:35,Fresno,3/29/2001,1-Mar,2001
3/26/2001 22:00,Los Angeles,3/26/2001,1-Mar,2001
3/26/2001 21:30,"San Bernardino Co. (I-15, Oak Hill Road Exit)",3/26/2001,1-Mar,2001
3/26/2001 20:10,Valencia,3/26/2001,1-Mar,2001
3/26/2001 13:00,San Jose,3/26/2001,1-Mar,2001
3/25/2001 13:30,Hayward,3/25/2001,1-Mar,2001
3/24/2001 0:06,Granite Bay,3/24/2001,1-Mar,2001
3/23/2001 20:30,Blythe,3/23/2001,1-Mar,2001
3/23/2001 7:30,Dublin/Pleasanton,3/23/2001,1-Mar,2001
3/19/2001 1:46,Los Angeles,3/19/2001,1-Mar,2001
3/18/2001 15:00,Kelseyville,3/18/2001,1-Mar,2001
3/18/2001 5:04,Whittier,3/18/2001,1-Mar,2001
3/18/2001 3:00,Orangevale,3/18/2001,1-Mar,2001
3/17/2001 14:00,San Jose,3/17/2001,1-Mar,2001
3/15/2001 18:01,San Jose,3/15/2001,1-Mar,2001
3/15/2001 18:00,San Francisco (Golden Gate Bridge),3/15/2001,1-Mar,2001
3/14/2001 21:00,San Francisco,3/14/2001,1-Mar,2001
3/14/2001 18:30,Redding,3/14/2001,1-Mar,2001
3/13/2001 17:20,Irvine,3/13/2001,1-Mar,2001
3/12/2001 22:30,Antioch,3/12/2001,1-Mar,2001
3/12/2001 7:45,Dublin,3/12/2001,1-Mar,2001
3/10/2001 21:35,Beaumont/Moreno Valley,3/10/2001,1-Mar,2001
3/10/2001 19:00,Venice,3/10/2001,1-Mar,2001
3/9/2001 3:36,Simi Valley,3/9/2001,1-Mar,2001
3/7/2001 0:02,Santa Monica,3/7/2001,1-Mar,2001
3/6/2001 23:56,Forestville,3/6/2001,1-Mar,2001
3/3/2001 2:40,Bakersfield,3/3/2001,1-Mar,2001
2/25/2001 21:27,Rio Oso,2/25/2001,1-Feb,2001
2/25/2001 16:00,Los Angeles,2/25/2001,1-Feb,2001
2/23/2001 17:00,Fillmore,2/23/2001,1-Feb,2001
2/20/2001 21:00,Whittier,2/20/2001,1-Feb,2001
2/18/2001 19:00,Riverside,2/18/2001,1-Feb,2001
2/18/2001 19:00,Redlands,2/18/2001,1-Feb,2001
2/18/2001 19:00,Mead Valley (to Riverside to Ontario),2/18/2001,1-Feb,2001
2/18/2001 17:00,Cabazon,2/18/2001,1-Feb,2001
2/18/2001 14:30,Los Angeles,2/18/2001,1-Feb,2001
2/16/2001 20:20,Burbank,2/16/2001,1-Feb,2001
2/16/2001 19:00,Lemoore/Hanford,2/16/2001,1-Feb,2001
2/14/2001 19:02,Brawley,2/14/2001,1-Feb,2001
2/14/2001 18:55,Fortuna,2/14/2001,1-Feb,2001
2/10/2001 0:30,San Diego,2/10/2001,1-Feb,2001
2/8/2001 19:00,Ventura,2/8/2001,1-Feb,2001
2/6/2001 3:30,Valencia,2/6/2001,1-Feb,2001
2/5/2001 17:50,Riverside,2/5/2001,1-Feb,2001
2/5/2001 15:30,Mira Loma,2/5/2001,1-Feb,2001
2/4/2001 21:30,Bakersfield,2/4/2001,1-Feb,2001
2/4/2001 13:10,Los Angeles area,2/4/2001,1-Feb,2001
2/4/2001 11:04,San Francisco,2/4/2001,1-Feb,2001
2/3/2001 10:30,El Dorado,2/3/2001,1-Feb,2001
2/1/2001 3:00,Exeter,2/1/2001,1-Feb,2001
1/31/2001 12:00,Santa Rosa,1/31/2001,1-Jan,2001
1/31/2001 8:00,San Dimas,1/31/2001,1-Jan,2001
1/29/2001 12:35,Aliso Viejo,1/29/2001,1-Jan,2001
1/28/2001 17:15,Mira Loma,1/28/2001,1-Jan,2001
1/27/2001 21:10,Sacramento,1/27/2001,1-Jan,2001
1/27/2001 12:00,San Francisco,1/27/2001,1-Jan,2001
1/26/2001 21:10,Crescent City,1/26/2001,1-Jan,2001
1/26/2001 1:30,Oceanside,1/26/2001,1-Jan,2001
1/25/2001 21:00,Porterville,1/25/2001,1-Jan,2001
1/23/2001 19:50,Martinez,1/23/2001,1-Jan,2001
1/21/2001 19:30,Los Angeles,1/21/2001,1-Jan,2001
1/19/2001 18:00,San Francisco,1/19/2001,1-Jan,2001
1/15/2001 20:00,Los Angeles,1/15/2001,1-Jan,2001
1/15/2001 7:45,Chester,1/15/2001,1-Jan,2001
1/13/2001 13:00,Los Angeles,1/13/2001,1-Jan,2001
1/12/2001 1:30,Burbank,1/12/2001,1-Jan,2001
1/10/2001 23:00,Torrance,1/10/2001,1-Jan,2001
1/10/2001 18:20,Eagle Rock,1/10/2001,1-Jan,2001
1/6/2001 4:45,Gilroy,1/6/2001,1-Jan,2001
1/5/2001 21:45,La Mesa,1/5/2001,1-Jan,2001
1/5/2001 21:45,La Mesa,1/5/2001,1-Jan,2001
1/5/2001 21:00,San Diego,1/5/2001,1-Jan,2001
1/3/2001 19:00,San Clemente,1/3/2001,1-Jan,2001
1/3/2001 18:45,Fairfield,1/3/2001,1-Jan,2001
1/2/2001 17:00,Santa Barbara/ Highway 154,1/2/2001,1-Jan,2001
1/2/2001,Santa Barbara,1/2/2001,1-Jan,2001
1/1/2001 22:07,Woodland,1/1/2001,1-Jan,2001
1/1/2001 20:30,Los Angeles,1/1/2001,1-Jan,2001
1/1/2001 18:00,Oceanside,1/1/2001,1-Jan,2001
1/1/2001 3:00,Crescent City,1/1/2001,1-Jan,2001
1/1/2001 1:00,Sacramento,1/1/2001,1-Jan,2001
1/1/2001 0:02,Woodland,1/1/2001,1-Jan,2001
12/31/2000 22:00,Capitola,12/31/2000,Dec-00,2000
12/31/2000 20:00,Pismo Beach,12/31/2000,Dec-00,2000
12/31/2000 20:00,Pismo Beach,12/31/2000,Dec-00,2000
12/30/2000 22:00,San Francisco,12/30/2000,Dec-00,2000
12/30/2000 22:00,San Francisco,12/30/2000,Dec-00,2000
12/30/2000 10:00,Simi Valley,12/30/2000,Dec-00,2000
12/29/2000 20:30,Garden Grove,12/29/2000,Dec-00,2000
12/29/2000 20:30,Shasta Lake,12/29/2000,Dec-00,2000
12/29/2000 16:10,Garden Grove,12/29/2000,Dec-00,2000
12/28/2000 19:10,Pasadena,12/28/2000,Dec-00,2000
12/28/2000 18:20,Carson,12/28/2000,Dec-00,2000
12/27/2000 10:00,Santa Paula,12/27/2000,Dec-00,2000
12/25/2000 19:00,Woodland,12/25/2000,Dec-00,2000
12/24/2000 18:00,Fortuna,12/24/2000,Dec-00,2000
12/22/2000 3:30,Kettleman City,12/22/2000,Dec-00,2000
12/21/2000 17:54,Mojave,12/21/2000,Dec-00,2000
12/20/2000 22:00,Concord,12/20/2000,Dec-00,2000
12/20/2000 5:45,Roseville,12/20/2000,Dec-00,2000
12/19/2000 23:30,Woodland,12/19/2000,Dec-00,2000
12/17/2000 18:00,Sebastopol,12/17/2000,Dec-00,2000
12/16/2000 19:00,Walnut Creek,12/16/2000,Dec-00,2000
12/15/2000 9:00,Palo Alto,12/15/2000,Dec-00,2000
12/15/2000 4:05,San Diego,12/15/2000,Dec-00,2000
12/15/2000 1:09,Redwood Valley,12/15/2000,Dec-00,2000
12/12/2000 6:35,Cupertino,12/12/2000,Dec-00,2000
12/11/2000 0:01,Bloomington,12/11/2000,Dec-00,2000
12/7/2000 19:56,Fresno,12/7/2000,Dec-00,2000
12/7/2000 10:50,Hollywood,12/7/2000,Dec-00,2000
12/3/2000 22:05,Concord,12/3/2000,Dec-00,2000
12/2/2000 21:30,Lake Tahoe (about 30/40 miles southwest of),12/2/2000,Dec-00,2000
12/2/2000 8:22,Lemon Grove,12/2/2000,Dec-00,2000
11/30/2000 23:21,Newark,11/30/2000,Nov-00,2000
11/28/2000 22:15,Placerville,11/28/2000,Nov-00,2000
11/26/2000 4:00,La Jolla,11/26/2000,Nov-00,2000
11/25/2000 19:30,Camarillo,11/25/2000,Nov-00,2000
11/24/2000 23:00,Aptos,11/24/2000,Nov-00,2000
11/23/2000 22:00,Norwalk,11/23/2000,Nov-00,2000
11/23/2000 21:00,Palm Desert,11/23/2000,Nov-00,2000
11/21/2000 17:30,Morro Bay,11/21/2000,Nov-00,2000
11/19/2000 17:58,Benicia,11/19/2000,Nov-00,2000
11/18/2000 20:00,Walnut Creek,11/18/2000,Nov-00,2000
11/18/2000 18:30,Pasadena,11/18/2000,Nov-00,2000
11/17/2000 22:16,Alhambra,11/17/2000,Nov-00,2000
11/17/2000 17:00,San Francisco,11/17/2000,Nov-00,2000
11/16/2000 0:00,Arroyo Grande,11/16/2000,Nov-00,2000
11/14/2000 21:00,San Diego,11/14/2000,Nov-00,2000
11/13/2000 19:43,Los Angeles,11/13/2000,Nov-00,2000
11/13/2000 0:01,Canyon,11/13/2000,Nov-00,2000
11/12/2000 22:30,LaMesa,11/12/2000,Nov-00,2000
11/12/2000 15:30,Los Angeles,11/12/2000,Nov-00,2000
11/11/2000 18:35,Pollock Pines,11/11/2000,Nov-00,2000
11/11/2000 10:45,Los Molinos,11/11/2000,Nov-00,2000
11/10/2000 16:00,Paso Robles,11/10/2000,Nov-00,2000
11/7/2000 22:00,Roseville,11/7/2000,Nov-00,2000
11/6/2000 14:00,Sacramento,11/6/2000,Nov-00,2000
11/6/2000 1:30,San Francisco,11/6/2000,Nov-00,2000
11/4/2000 2:40,Yucaipa,11/4/2000,Nov-00,2000
11/3/2000 22:35,Fortuna,11/3/2000,Nov-00,2000
11/3/2000 20:30,Laguna Hills,11/3/2000,Nov-00,2000
11/2/2000 20:30,Petaluma,11/2/2000,Nov-00,2000
11/2/2000 19:30,Dana Point,11/2/2000,Nov-00,2000
11/1/2000 22:56,Blythe,11/1/2000,Nov-00,2000
11/1/2000 18:30,Costa Mesa,11/1/2000,Nov-00,2000
10/31/2000 16:30,Roseville,10/31/2000,Oct-00,2000
10/30/2000 21:12,Woodland,10/30/2000,Oct-00,2000
10/30/2000 21:12,Woodland,10/30/2000,Oct-00,2000
10/30/2000 4:20,San Diego,10/30/2000,Oct-00,2000
10/29/2000 17:30,La Canada,10/29/2000,Oct-00,2000
10/23/2000 11:00,Sacramento,10/23/2000,Oct-00,2000
10/22/2000 6:10,Turlock,10/22/2000,Oct-00,2000
10/22/2000 2:30,San Jose,10/22/2000,Oct-00,2000
10/21/2000 21:15,Modesto,10/21/2000,Oct-00,2000
10/17/2000 20:30,Eureka,10/17/2000,Oct-00,2000
10/15/2000 21:10,Middletown,10/15/2000,Oct-00,2000
10/15/2000 17:52,Long Beach,10/15/2000,Oct-00,2000
10/14/2000 2:30,Escondido,10/14/2000,Oct-00,2000
10/14/2000 1:16,Salinas,10/14/2000,Oct-00,2000
10/11/2000 23:30,Whittier,10/11/2000,Oct-00,2000
10/11/2000 22:00,Elverta,10/11/2000,Oct-00,2000
10/8/2000 14:00,Hayward,10/8/2000,Oct-00,2000
10/8/2000 9:00,Pismo Beach,10/8/2000,Oct-00,2000
10/8/2000 1:00,Silver Lake,10/8/2000,Oct-00,2000
10/8/2000 0:30,Silver Lake,10/8/2000,Oct-00,2000
10/7/2000 2:45,Palm Desert,10/7/2000,Oct-00,2000
10/7/2000 1:15,Vallejo,10/7/2000,Oct-00,2000
10/6/2000 16:45,Rohnert Park,10/6/2000,Oct-00,2000
10/5/2000 23:15,Montara,10/5/2000,Oct-00,2000
10/3/2000 19:15,Hayward,10/3/2000,Oct-00,2000
10/3/2000 4:30,Los Angeles,10/3/2000,Oct-00,2000
10/1/2000 20:00,Belmont,10/1/2000,Oct-00,2000
10/1/2000 18:00,Stockton,10/1/2000,Oct-00,2000
10/1/2000 14:00,Madera,10/1/2000,Oct-00,2000
9/30/2000 23:00,Los Angeles,9/30/2000,Sep-00,2000
9/30/2000 22:30,San Fernando Valley,9/30/2000,Sep-00,2000
9/30/2000 22:00,Arleta,9/30/2000,Sep-00,2000
9/30/2000 21:47,San Fernando Valley,9/30/2000,Sep-00,2000
9/30/2000 21:45,North Hollywood,9/30/2000,Sep-00,2000
9/30/2000 21:45,Los Angeles,9/30/2000,Sep-00,2000
9/30/2000 21:30,San Fernando Valley,9/30/2000,Sep-00,2000
9/30/2000 18:24,Canoga Park,9/30/2000,Sep-00,2000
9/29/2000 1:20,Napa,9/29/2000,Sep-00,2000
9/27/2000 5:30,Bel Marin Keys,9/27/2000,Sep-00,2000
9/26/2000 20:15,Mission Viejo,9/26/2000,Sep-00,2000
9/26/2000 20:13,Palm Springs,9/26/2000,Sep-00,2000
9/26/2000 20:00,Capistrano Beach,9/26/2000,Sep-00,2000
9/25/2000 19:30,Fairfield,9/25/2000,Sep-00,2000
9/25/2000 17:30,Glendale,9/25/2000,Sep-00,2000
9/23/2000 5:00,Fremont,9/23/2000,Sep-00,2000
9/22/2000 11:00,Yucca Valley,9/22/2000,Sep-00,2000
9/21/2000 23:00,San Jose,9/21/2000,Sep-00,2000
9/20/2000 4:15,El Dorado Hills,9/20/2000,Sep-00,2000
9/19/2000 21:05,Madera,9/19/2000,Sep-00,2000
9/19/2000 9:30,Sherman Oaks,9/19/2000,Sep-00,2000
9/19/2000 4:20,Fairfield,9/19/2000,Sep-00,2000
9/18/2000 23:30,San Diego,9/18/2000,Sep-00,2000
9/18/2000 21:10,Redding,9/18/2000,Sep-00,2000
9/18/2000 18:30,San Diego,9/18/2000,Sep-00,2000
9/17/2000 21:40,Mountain View,9/17/2000,Sep-00,2000
9/17/2000 16:30,San Francisco,9/17/2000,Sep-00,2000
9/17/2000 16:00,San Francisco,9/17/2000,Sep-00,2000
9/17/2000 16:00,San Francisco,9/17/2000,Sep-00,2000
9/16/2000 17:30,San Francisco,9/16/2000,Sep-00,2000
9/15/2000 20:19,Berkeley,9/15/2000,Sep-00,2000
9/15/2000 19:00,Studio City,9/15/2000,Sep-00,2000
9/14/2000 19:30,Santa Monica,9/14/2000,Sep-00,2000
9/12/2000 14:30,Walnut,9/12/2000,Sep-00,2000
9/6/2000 22:55,Laguna Hills,9/6/2000,Sep-00,2000
9/5/2000 21:25,Redding,9/5/2000,Sep-00,2000
9/4/2000 3:45,Westlake Village,9/4/2000,Sep-00,2000
9/3/2000 19:00,West Covina,9/3/2000,Sep-00,2000
9/2/2000 3:25,La Jolla,9/2/2000,Sep-00,2000
9/1/2000 21:35,Oakland,9/1/2000,Sep-00,2000
9/1/2000 2:30,Cameron Park,9/1/2000,Sep-00,2000
8/27/2000 17:00,Middletown,8/27/2000,Aug-00,2000
8/26/2000 23:30,Fairfield,8/26/2000,Aug-00,2000
8/26/2000 22:00,San Diego,8/26/2000,Aug-00,2000
8/26/2000 21:50,San Diego,8/26/2000,Aug-00,2000
8/26/2000 21:30,San Diego,8/26/2000,Aug-00,2000
8/26/2000 21:05,San Diego,8/26/2000,Aug-00,2000
8/26/2000 9:30,Pasadena,8/26/2000,Aug-00,2000
8/20/2000 23:05,Placerville,8/20/2000,Aug-00,2000
8/20/2000 15:00,Oceanside,8/20/2000,Aug-00,2000
8/20/2000 15:00,Palm Springs,8/20/2000,Aug-00,2000
8/19/2000 22:15,San Francisco,8/19/2000,Aug-00,2000
8/19/2000 8:30,Wildomar,8/19/2000,Aug-00,2000
8/19/2000 1:27,San Diego,8/19/2000,Aug-00,2000
8/18/2000 23:23,Newcastle,8/18/2000,Aug-00,2000
8/18/2000 22:08,West Covina,8/18/2000,Aug-00,2000
8/18/2000 4:08,Yreka,8/18/2000,Aug-00,2000
8/17/2000 3:00,Redding,8/17/2000,Aug-00,2000
8/16/2000 23:10,Yorba Linda,8/16/2000,Aug-00,2000
8/16/2000 11:30,Sebastopol,8/16/2000,Aug-00,2000
8/15/2000 22:00,Newbury Park,8/15/2000,Aug-00,2000
8/14/2000 1:30,Nevada City,8/14/2000,Aug-00,2000
8/13/2000 23:30,Nevada City,8/13/2000,Aug-00,2000
8/13/2000 22:00,Corte Madera,8/13/2000,Aug-00,2000
8/13/2000 11:30,Los Angeles (north),8/13/2000,Aug-00,2000
8/13/2000 10:15,Calistoga,8/13/2000,Aug-00,2000
8/13/2000 2:15,Dana Point,8/13/2000,Aug-00,2000
8/12/2000 23:48,Los Angeles,8/12/2000,Aug-00,2000
8/12/2000 17:00,El Cajon,8/12/2000,Aug-00,2000
8/12/2000 2:00,Fresno,8/12/2000,Aug-00,2000
8/11/2000 23:00,Covina,8/11/2000,Aug-00,2000
8/11/2000 21:30,Fresno,8/11/2000,Aug-00,2000
8/11/2000 10:30,Torrance,8/11/2000,Aug-00,2000
8/9/2000 23:30,Victorville,8/9/2000,Aug-00,2000
8/9/2000 21:48,Culver City,8/9/2000,Aug-00,2000
8/8/2000 3:40,Placerville,8/8/2000,Aug-00,2000
8/6/2000 21:30,Fresno,8/6/2000,Aug-00,2000
8/5/2000 22:00,Fontana,8/5/2000,Aug-00,2000
8/4/2000 9:30,Santa Monica,8/4/2000,Aug-00,2000
8/4/2000 9:15,Diamond Bar,8/4/2000,Aug-00,2000
8/3/2000 23:30,Red Bluff,8/3/2000,Aug-00,2000
8/3/2000 22:00,Chatsworth,8/3/2000,Aug-00,2000
8/1/2000 23:00,Campo,8/1/2000,Aug-00,2000
8/1/2000 18:00,Los Angeles,8/1/2000,Aug-00,2000
7/31/2000 23:06,Flinn Springs,7/31/2000,Jul-00,2000
7/31/2000 3:20,Fortuna,7/31/2000,Jul-00,2000
7/25/2000 22:00,San Diego,7/25/2000,Jul-00,2000
7/25/2000 21:45,San Diego,7/25/2000,Jul-00,2000
7/25/2000 21:30,San Diego,7/25/2000,Jul-00,2000
7/25/2000 21:20,Glendale,7/25/2000,Jul-00,2000
7/24/2000 11:50,Antioch,7/24/2000,Jul-00,2000
7/23/2000 18:02,Vallejo,7/23/2000,Jul-00,2000
7/21/2000 22:00,Corona,7/21/2000,Jul-00,2000
7/21/2000 18:00,Chula Vista,7/21/2000,Jul-00,2000
7/21/2000 12:10,Nothridge,7/21/2000,Jul-00,2000
7/19/2000 19:00,Venice,7/19/2000,Jul-00,2000
7/18/2000 18:30,Marysville,7/18/2000,Jul-00,2000
7/17/2000 22:30,Lake City,7/17/2000,Jul-00,2000
7/16/2000 21:58,Ridgecrest,7/16/2000,Jul-00,2000
7/16/2000 4:30,Mananita,7/16/2000,Jul-00,2000
7/15/2000 17:15,Orange,7/15/2000,Jul-00,2000
7/15/2000 23:50,Bakersfield,7/15/2000,Jul-00,2000
7/15/2000 18:00,Los Angeles,7/15/2000,Jul-00,2000
7/14/2000 22:20,Quincy,7/14/2000,Jul-00,2000
7/14/2000 3:00,Fresno,7/14/2000,Jul-00,2000
7/13/2000 22:00,Monterey Park,7/13/2000,Jul-00,2000
7/10/2000 17:00,Big Pine,7/10/2000,Jul-00,2000
7/8/2000 22:00,Santa Rosa/Forestville,7/8/2000,Jul-00,2000
7/8/2000 20:30,Poway,7/8/2000,Jul-00,2000
7/8/2000 20:00,Ceres,7/8/2000,Jul-00,2000
7/8/2000 15:22,North San Francisco,7/8/2000,Jul-00,2000
7/7/2000 21:35,Sacramento,7/7/2000,Jul-00,2000
7/7/2000 21:35,Riveside,7/7/2000,Jul-00,2000
7/7/2000 21:30,Santa Rosa,7/7/2000,Jul-00,2000
7/7/2000 21:30,Sacramento,7/7/2000,Jul-00,2000
7/7/2000 21:30,"Thermal (near, Torres Martinez Indian Reservation)",7/7/2000,Jul-00,2000
7/7/2000 21:30,Pacific Palisades,7/7/2000,Jul-00,2000
7/7/2000 21:30,Covina,7/7/2000,Jul-00,2000
7/7/2000 21:30,Los Angeles,7/7/2000,Jul-00,2000
7/7/2000 21:25,West Covina,7/7/2000,Jul-00,2000
7/7/2000 21:22,Red Bluff,7/7/2000,Jul-00,2000
7/7/2000 21:20,Sunnyvale,7/7/2000,Jul-00,2000
7/7/2000 21:20,Sunnyvale,7/7/2000,Jul-00,2000
7/7/2000 21:20,Visalia,7/7/2000,Jul-00,2000
7/7/2000 21:15,Los Angeles,7/7/2000,Jul-00,2000
7/7/2000 21:10,Woodland,7/7/2000,Jul-00,2000
7/7/2000 21:00,San Diego (Mira Mesa),7/7/2000,Jul-00,2000
7/7/2000 21:00,Citrus Heights,7/7/2000,Jul-00,2000
7/7/2000 21:00,Los Angeles,7/7/2000,Jul-00,2000
7/7/2000 20:30,Santa Clara,7/7/2000,Jul-00,2000
7/6/2000 22:00,Barstow,7/6/2000,Jul-00,2000
7/6/2000 20:45,South Ontario,7/6/2000,Jul-00,2000
7/5/2000 20:20,San Diego,7/5/2000,Jul-00,2000
7/3/2000 21:45,Anderson/Redding,7/3/2000,Jul-00,2000
7/2/2000 22:30,Ice House Campground (Hiway 50),7/2/2000,Jul-00,2000
7/1/2000 22:50,Lancaster,7/1/2000,Jul-00,2000
7/1/2000 22:30,Sierra Nevada Mtns (Big Five Lakes),7/1/2000,Jul-00,2000
7/1/2000 22:30,Salinas,7/1/2000,Jul-00,2000
7/1/2000 22:15,San Jose,7/1/2000,Jul-00,2000
7/1/2000 19:00,Stockton,7/1/2000,Jul-00,2000
7/1/2000 11:45,San Pedro,7/1/2000,Jul-00,2000
7/1/2000 3:50,Ojai,7/1/2000,Jul-00,2000
7/1/2000 3:30,Baker,7/1/2000,Jul-00,2000
7/1/2000 3:30,Baker,7/1/2000,Jul-00,2000
7/1/2000 1:00,Santa Rosa,7/1/2000,Jul-00,2000
6/30/2000 22:30,Paso Robles (Lake Nacimiento Region),6/30/2000,Jun-00,2000
6/30/2000 22:00,Hollister,6/30/2000,Jun-00,2000
6/29/2000 23:50,Penn Valley,6/29/2000,Jun-00,2000
6/29/2000 1:00,Paso Robles (Lake Nacimiento Region),6/29/2000,Jun-00,2000
6/29/2000 0:10,Chico,6/29/2000,Jun-00,2000
6/27/2000 21:50,Bakersfield,6/27/2000,Jun-00,2000
6/27/2000 21:30,Fallbrook,6/27/2000,Jun-00,2000
6/27/2000 21:00,Interstate 5,6/27/2000,Jun-00,2000
6/26/2000 21:30,San Diego,6/26/2000,Jun-00,2000
6/26/2000 0:22,Los Angeles,6/26/2000,Jun-00,2000
6/25/2000 21:23,Orange,6/25/2000,Jun-00,2000
6/24/2000 21:24,North Fork,6/24/2000,Jun-00,2000
6/23/2000 15:30,San Francisco,6/23/2000,Jun-00,2000
6/23/2000 0:00,Huntington Beach,6/23/2000,Jun-00,2000
6/20/2000 23:00,Highway 5?,6/20/2000,Jun-00,2000
6/20/2000 20:00,Salida,6/20/2000,Jun-00,2000
6/19/2000 23:50,Yosemite,6/19/2000,Jun-00,2000
6/19/2000 21:40,Santa Monica,6/19/2000,Jun-00,2000
6/19/2000 1:30,Clearlake,6/19/2000,Jun-00,2000
6/17/2000 17:30,Sierra Madre,6/17/2000,Jun-00,2000
6/16/2000 0:05,Redlands,6/16/2000,Jun-00,2000
6/15/2000 3:00,Los Angeles,6/15/2000,Jun-00,2000
6/14/2000 22:00,Ventura,6/14/2000,Jun-00,2000
6/13/2000 22:00,Creaston,6/13/2000,Jun-00,2000
6/13/2000 20:00,Los Angeles,6/13/2000,Jun-00,2000
6/10/2000 23:00,Santa Monica,6/10/2000,Jun-00,2000
6/10/2000 21:23,Lakewood,6/10/2000,Jun-00,2000
6/10/2000 3:00,Henry Cowe Park,6/10/2000,Jun-00,2000
6/7/2000 14:00,Modesto,6/7/2000,Jun-00,2000
6/6/2000 3:20,El Cajon,6/6/2000,Jun-00,2000
6/5/2000 23:30,San Francisco,6/5/2000,Jun-00,2000
6/2/2000 22:00,Escondido,6/2/2000,Jun-00,2000
6/1/2000 22:00,San Francisco,6/1/2000,Jun-00,2000
6/1/2000 2:00,San Francisco,6/1/2000,Jun-00,2000
6/1/2000 0:00,Joshua Tree National Park,6/1/2000,Jun-00,2000
5/29/2000 21:00,Clovis,5/29/2000,May-00,2000
5/28/2000 22:32,Sacramento,5/28/2000,May-00,2000
5/28/2000 14:00,Maricopa,5/28/2000,May-00,2000
5/28/2000 0:20,Fresno,5/28/2000,May-00,2000
5/27/2000 22:55,Los Angeles,5/27/2000,May-00,2000
5/26/2000 20:00,Burbank,5/26/2000,May-00,2000
5/26/2000 9:28,South Pasadena,5/26/2000,May-00,2000
5/24/2000,Mount Shasta,5/24/2000,May-00,2000
5/22/2000 21:10,Paso Robles,5/22/2000,May-00,2000
5/22/2000 18:00,Visalia,5/22/2000,May-00,2000
5/20/2000 20:45,Lancaster,5/20/2000,May-00,2000
5/20/2000 20:20,Santa Clarita,5/20/2000,May-00,2000
5/18/2000 20:55,San Francisco,5/18/2000,May-00,2000
5/17/2000 21:00,Bakersfield,5/17/2000,May-00,2000
5/15/2000 22:00,Lancaster,5/15/2000,May-00,2000
5/15/2000 22:00,Buttonwillow,5/15/2000,May-00,2000
5/15/2000 4:00,Los Angeles,5/15/2000,May-00,2000
5/13/2000 23:45,Vacaville,5/13/2000,May-00,2000
5/12/2000 22:17,Covina,5/12/2000,May-00,2000
5/12/2000 1:02,Riverside,5/12/2000,May-00,2000
5/9/2000 20:58,Riverside,5/9/2000,May-00,2000
